RBD,NOM_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPE,COD_DEPE2,LATITUD,LONGITUD,RURAL_RBD,PAGO_MENSUAL,MAT_TOTAL,CUR_SIM_TOT,DC_TOT,ratio_alumno_docente,ratio_alumno_curso,categoria_dependencia,PAGO_MENSUAL_NORM,orden_precio,simce_4b_lectura_2024,simce_4b_matematica_2024,simce_2m_lectura_2024,simce_2m_matematica_2024
25869,ESCUELA ESP. PART. SAN NICOLAS,13109,LA CISTERNA,3,2,"-33,520695000000000","-70,66329000000000",0,GRATUITO,104,8,6.0,17.333333333333332,13.0,PARTICULAR_SUBV,GRATUITO,0,,,,
25872,ESCUELA DE PARV. CARRUSEL DE AMIGOS,13401,SAN BERNARDO,3,2,"-33,564149999999990","-70,70385000000000",0,GRATUITO,14,3,4.0,3.5,4.666666666666667,PARTICULAR_SUBV,GRATUITO,0,,,,
25873,ESCUELA ESP. DE LENGUAJE PLAZA SESAMO,13119,MAIPU,3,2,"-33,489345999999990","-70,76651000000000",0,GRATUITO,94,7,5.0,18.8,13.428571428571429,PARTICULAR_SUBV,GRATUITO,0,,,,
25874,COLEGIO DE ADULTOS PART. VASCO DE GAMA,13130,SAN MIGUEL,3,2,"-33,509247000000000","-70,65673000000000",0,GRATUITO,49,2,8.0,6.125,24.5,PARTICULAR_SUBV,GRATUITO,0,,,,
25876,COLEGIO CENTRO EDUC. Y FAMILIAR PTE ALTO,13201,PUENTE ALTO,3,2,"-33,623680000000000","-70,58916499999999",0,GRATUITO,247,8,19.0,13.0,30.875,PARTICULAR_SUBV,GRATUITO,0,,,,
25877,ESCUELA ESPECIAL DE LENGUAJE SAN NICOLÁS DE BELÉN,13104,CONCHALI,3,2,"-33,383812000000000","-70,67975600000000",0,GRATUITO,145,10,7.0,20.714285714285715,14.5,PARTICULAR_SUBV,GRATUITO,0,,,,
25878,ESCUELA ESP. PART. AMANTU,13130,SAN MIGUEL,3,2,"-33,498413000000000","-70,66043999999999",0,GRATUITO,114,8,5.0,22.8,14.25,PARTICULAR_SUBV,GRATUITO,0,,,,
25881,ESCUELA ESP. PART. PATAGONIA,13103,CERRO NAVIA,3,2,"-33,420578000000000","-70,73546600000000",0,GRATUITO,150,20,9.0,16.666666666666668,7.5,PARTICULAR_SUBV,GRATUITO,0,,,,
25882,COLEGIO NOBEL GABRIELA MISTRAL,13401,SAN BERNARDO,3,2,"-33,606522630000000","-70,67359033000000",0,GRATUITO,1143,29,54.0,21.166666666666668,39.41379310344828,PARTICULAR_SUBV,GRATUITO,0,287.0,266.0,261.0,270.0
25883,ESC. ESP. PART. SAN MATEO DEL BOSQUE,13105,EL BOSQUE,3,2,"-33,552643000000000","-70,66486999999999",0,GRATUITO,63,13,8.0,7.875,4.846153846153846,PARTICULAR_SUBV,GRATUITO,0,,,,
25884,ESCUELA ESP. PART. ACONCAGUA DE COLINA,13301,COLINA,3,2,"-33,203049999999990","-70,67968999999999",0,GRATUITO,179,12,9.0,19.88888888888889,14.916666666666666,PARTICULAR_SUBV,GRATUITO,0,,,,
25885,COLEGIO INTERCULTURAL TREMEMN,13119,MAIPU,3,2,"-33,501254750000000","-70,76236532000000",0,$50.001 A $100.000,1032,27,44.0,23.454545454545453,38.22222222222222,PARTICULAR_SUBV,$50.001 A $100.000,4,305.0,284.0,288.0,331.0
25886,ESCUELA ESPECIAL RICALHUE,13404,PAINE,3,2,"-33,816740000000000","-70,74012999999999",0,GRATUITO,79,6,6.0,13.166666666666666,13.166666666666666,PARTICULAR_SUBV,GRATUITO,0,,,,
25887,ESCUELA ESPECIAL PART. ARCO IRIS,13404,PAINE,3,2,"-33,809424999999990","-70,73694000000000",0,GRATUITO,113,8,7.0,16.142857142857142,14.125,PARTICULAR_SUBV,GRATUITO,0,,,,
25890,ESCUELA ESPECIAL DE LENGUJE MIS AMIGUITOS,13111,LA GRANJA,3,2,"-33,557094999999990","-70,62362000000000",0,GRATUITO,147,10,7.0,21.0,14.7,PARTICULAR_SUBV,GRATUITO,0,,,,
25894,COLEGIO MANANTIAL DE SAN MIGUEL,13130,SAN MIGUEL,3,2,"-33,510933180000000","-70,66351589000000",0,$25.001 A $50.000,419,14,36.0,11.63888888888889,29.928571428571427,PARTICULAR_SUBV,$25.001 A $50.000,3,277.0,266.0,278.0,280.0
25895,COLEGIO SANTIAGO DE PUDAHUEL,13124,PUDAHUEL,3,2,"-33,456427810000000","-70,75547931000000",0,GRATUITO,1023,24,42.0,24.357142857142858,42.625,PARTICULAR_SUBV,GRATUITO,0,291.0,274.0,260.0,279.0
25897,ESCUELA PART. INSTITUTO S.A,13110,LA FLORIDA,3,2,"-33,562012320000000","-70,61008219999999",0,GRATUITO,279,11,20.0,13.95,25.363636363636363,PARTICULAR_SUBV,GRATUITO,0,259.0,248.0,,
25899,LICEO JOSE ABELARDO NUÑEZ Nº 4,13107,HUECHURABA,3,2,"-33,374357050000000","-70,64123476000000",0,GRATUITO,509,14,30.0,16.966666666666665,36.35714285714285,PARTICULAR_SUBV,GRATUITO,0,,,215.0,210.0
25900,ESC. ESP. VOCARE,13129,SAN JOAQUIN,3,2,"-33,498474000000000","-70,62527500000000",0,GRATUITO,111,12,10.0,11.1,9.25,PARTICULAR_SUBV,GRATUITO,0,,,,
25901,ESC. EVANG. PENTECOSTAL DR. WILLIS C. HOOVER,13122,PENALOLEN,3,2,"-33,465875250000000","-70,55762378999999",0,GRATUITO,403,10,22.0,18.318181818181817,40.3,PARTICULAR_SUBV,GRATUITO,0,260.0,273.0,,
25902,ESC. DE PARV. Y ESP. RAHUE,13501,MELIPILLA,3,2,"-33,691249999999990","-71,21982000000000",0,GRATUITO,92,6,7.0,13.142857142857142,15.333333333333334,PARTICULAR_SUBV,GRATUITO,0,,,,
25903,ESCUELA ESP. MI ESPACIO,13101,SANTIAGO,3,2,"-33,473681999999990","-70,67149000000001",0,GRATUITO,93,7,4.0,23.25,13.285714285714286,PARTICULAR_SUBV,GRATUITO,0,,,,
25904,ESCUELA ESP. PART. VALLE DEL SOL,13118,MACUL,3,2,"-33,478110000000000","-70,59822000000000",0,GRATUITO,175,12,7.0,25.0,14.583333333333334,PARTICULAR_SUBV,GRATUITO,0,,,,
25906,ESCUELA ESP. PARTICULAR OSCAR CASTRO,13126,QUINTA NORMAL,3,2,"-33,443672000000000","-70,70164000000000",0,GRATUITO,86,6,5.0,17.2,14.333333333333334,PARTICULAR_SUBV,GRATUITO,0,,,,
25907,ESCUELA ESP. PART. SAN JOSE DE SAN BERNARDO,13401,SAN BERNARDO,3,2,"-33,599747000000000","-70,69329999999999",0,GRATUITO,113,12,6.0,18.83333333333333,9.416666666666666,PARTICULAR_SUBV,GRATUITO,0,,,,
25909,ESCUELA ESPECIAL ARCOIRIS,13201,PUENTE ALTO,3,2,"-33,614600000000000","-70,58699000000000",0,GRATUITO,57,4,3.0,19.0,14.25,PARTICULAR_SUBV,GRATUITO,0,,,,
25912,ESCUELA ESP. PART. SAN JORGE DE QUINTA NORMAL,13126,QUINTA NORMAL,3,2,"-33,429283000000000","-70,69358000000000",0,GRATUITO,203,14,9.0,22.55555555555556,14.5,PARTICULAR_SUBV,GRATUITO,0,,,,
25913,ESCUELA ESP. PART. CHARLES DE GAULLE,13401,SAN BERNARDO,3,2,"-33,599310000000000","-70,69400000000000",0,GRATUITO,107,15,7.0,15.285714285714286,7.133333333333334,PARTICULAR_SUBV,GRATUITO,0,,,,
25914,ESCUELA PARTICULAR SUBVENCIONADA SAN JORGE DE COLINA,13301,COLINA,3,2,"-33,212080000000000","-70,67878000000000",0,GRATUITO,199,10,18.0,11.055555555555555,19.9,PARTICULAR_SUBV,GRATUITO,0,282.0,272.0,,
25916,ESCUELA BAS. SAN SEBASTIAN DE COLINA,13301,COLINA,3,2,"-33,204079490000000","-70,67895685000001",0,GRATUITO,1023,28,46.0,22.23913043478261,36.535714285714285,PARTICULAR_SUBV,GRATUITO,0,289.0,285.0,215.0,268.0
25918,ESCUELA ESP. PART. CAMINO A BELEN N¦ 2,13107,HUECHURABA,3,2,"-33,359146000000000","-70,68974000000000",0,GRATUITO,31,4,3.0,10.333333333333334,7.75,PARTICULAR_SUBV,GRATUITO,0,,,,
25919,ESCUELA BASICA NEHUEN,13601,TALAGANTE,3,2,"-33,660816410000000","-70,92356487000001",0,$25.001 A $50.000,489,15,32.0,15.28125,32.6,PARTICULAR_SUBV,$25.001 A $50.000,3,273.0,239.0,258.0,268.0
25920,ESCUELA ESP. PART. CALIN,13103,CERRO NAVIA,3,2,"-33,418186000000000","-70,72520000000000",0,GRATUITO,149,10,7.0,21.285714285714285,14.9,PARTICULAR_SUBV,GRATUITO,0,,,,
25921,COLEGIO CENTRO EDUCACIONAL ROUSSEAU,13119,MAIPU,3,2,"-33,486178180000000","-70,76297223000000",0,GRATUITO,495,14,26.0,19.03846153846154,35.357142857142854,PARTICULAR_SUBV,GRATUITO,0,294.0,255.0,236.0,212.0
25922,COLEGIO TERRA AUSTRALIS,13124,PUDAHUEL,3,2,"-33,432400680000000","-70,77229196000000",0,$25.001 A $50.000,1561,47,58.0,26.91379310344828,33.212765957446805,PARTICULAR_SUBV,$25.001 A $50.000,3,306.0,296.0,283.0,326.0
25923,ESCUELA ESP. PADRE PIO,13110,LA FLORIDA,3,2,"-33,537211999999990","-70,57527000000000",0,GRATUITO,86,10,11.0,7.818181818181818,8.6,PARTICULAR_SUBV,GRATUITO,0,,,,
25926,COLEGIO POLIV. JERUSALEN DE LAMPA,13302,LAMPA,3,2,"-33,281613320000000","-70,87669963000000",0,GRATUITO,1420,34,62.0,22.90322580645161,41.76470588235294,PARTICULAR_SUBV,GRATUITO,0,267.0,260.0,230.0,252.0
25927,ESCUELA BASICA TERRA DI BIMBI,13605,PENAFLOR,3,2,"-33,611462690000000","-70,89616160000000",0,$50.001 A $100.000,337,16,24.0,14.041666666666666,21.0625,PARTICULAR_SUBV,$50.001 A $100.000,4,238.0,241.0,,
25929,COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA,13125,QUILICURA,3,2,"-33,366180800000000","-70,74398967000000",0,GRATUITO,1046,30,76.0,13.763157894736842,34.86666666666667,PARTICULAR_SUBV,GRATUITO,0,260.0,235.0,240.0,217.0
25932,COLEGIO DE ADULTOS LONDON DE LA FLORIDA,13110,LA FLORIDA,3,2,"-33,558349999999990","-70,59506000000000",0,GRATUITO,153,8,13.0,11.76923076923077,19.125,PARTICULAR_SUBV,GRATUITO,0,,,,
25933,ESCUELA BASICA ALBORADA SCHOOL,13605,PENAFLOR,3,2,"-33,605729900000000","-70,89150981000000",0,GRATUITO,270,10,21.0,12.857142857142858,27.0,PARTICULAR_SUBV,GRATUITO,0,247.0,234.0,,
25935,ESCUELA ESPECIAL LA ISLA,13601,TALAGANTE,3,2,"-33,666969000000000","-70,92297400000000",0,GRATUITO,104,13,11.0,9.454545454545457,8.0,PARTICULAR_SUBV,GRATUITO,0,,,,
25936,COLEGIO NUEVO HORIZONTE DE PUENTE ALTO,13201,PUENTE ALTO,3,2,"-33,594676540000000","-70,60137751000001",0,GRATUITO,615,25,46.0,13.369565217391305,24.6,PARTICULAR_SUBV,GRATUITO,0,255.0,239.0,231.0,209.0
25937,ESC. DE PARV. Y ESPECIAL COMUNICA,13602,EL MONTE,3,2,"-33,678320000000000","-70,99515000000000",0,GRATUITO,111,8,5.0,22.2,13.875,PARTICULAR_SUBV,GRATUITO,0,,,,
25938,LICEO DE ADULTOS CEIA DE LA PINTANA,13112,LA PINTANA,2,1,"-33,559800000000000","-70,62844000000000",0,GRATUITO,347,13,19.0,18.26315789473684,26.692307692307693,MUNICIPAL_DAEM,GRATUITO,0,,,,
25940,ESCUELA DE PARV. PARQUE O'HIGGINS,13101,SANTIAGO,2,1,"-33,468187000000000","-70,65846200000000",0,GRATUITO,54,3,10.0,5.4,18.0,MUNICIPAL_DAEM,GRATUITO,0,,,,
25941,ESCUELA PART. SPRING COLLEGE N_ 2,13130,SAN MIGUEL,3,2,"-33,496584170000000","-70,66312412000001",0,GRATUITO,177,8,20.0,8.85,22.125,PARTICULAR_SUBV,GRATUITO,0,295.0,282.0,,
25944,ESCUELA PART. PARTHENON COLLEGE,13605,PENAFLOR,3,2,"-33,610071419999990","-70,86609189000001",0,$50.001 A $100.000,618,18,29.0,21.310344827586206,34.333333333333336,PARTICULAR_SUBV,$50.001 A $100.000,4,240.0,234.0,266.0,258.0
25946,ESCUELA PARVULOS MY SECOND HOME,13119,MAIPU,3,2,"-33,513958000000000","-70,77058400000000",0,GRATUITO,13,2,3.0,4.333333333333333,6.5,PARTICULAR_SUBV,GRATUITO,0,,,,
25950,COLEGIO SEMPER ALTIUS,13110,LA FLORIDA,3,2,"-33,517292689999990","-70,55430859000001",0,GRATUITO,248,8,17.0,14.588235294117649,31.0,PARTICULAR_SUBV,GRATUITO,0,,,234.0,219.0
25951,COLEGIO DE ADULTOS CARELMAPU DE CONCHALI,13104,CONCHALI,3,2,"-33,383915000000000","-70,66929000000000",0,GRATUITO,232,6,10.0,23.2,38.66666666666666,PARTICULAR_SUBV,GRATUITO,0,,,,
25952,ESCUELA DE PARV. BERNARD COLLEGE DE SAN BERNA,13401,SAN BERNARDO,3,2,"-33,598689999999990","-70,70838999999999",0,GRATUITO,154,5,9.0,17.11111111111111,30.8,PARTICULAR_SUBV,GRATUITO,0,,,,
25953,ESC. ESP.PART. SAN AGUSTIN DE INDEPENDENCIA,13108,INDEPENDENCIA,3,2,"-33,417583000000000","-70,66254000000001",0,GRATUITO,119,8,5.0,23.8,14.875,PARTICULAR_SUBV,GRATUITO,0,,,,
25954,ESC. BAS. Y ESP. NTRA. SRA. DE LAS NIEVES,13401,SAN BERNARDO,3,2,"-33,642434549999990","-70,73421338000000",0,GRATUITO,548,19,40.0,13.7,28.84210526315789,PARTICULAR_SUBV,GRATUITO,0,249.0,222.0,246.0,232.0
25958,ESCUELA BASICA N°2047 MIRASOL DE SANTIAGO,13101,SANTIAGO,4,3,"-33,463335000000000","-70,66482000000001",0,MAS DE $100.000,88,6,10.0,8.8,14.666666666666666,PARTICULAR_PAGADO,MAS DE $100.000,5,289.0,288.0,,
25959,ESC. ESPECIAL HOSPITAL SAN JUAN DE DIOS,13101,SANTIAGO,3,2,"-33,442492500000000","-70,67871000000000",0,GRATUITO,14,9,4.0,3.5,1.5555555555555556,PARTICULAR_SUBV,GRATUITO,0,,,,
25960,CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER,13401,SAN BERNARDO,1,1,"-33,603900820000000","-70,68000637000000",0,GRATUITO,1127,32,71.0,15.873239436619718,35.21875,MUNICIPAL_CORP,GRATUITO,0,258.0,251.0,230.0,223.0
25961,COLEGIO PALMARES,13125,QUILICURA,3,2,"-33,357256139999990","-70,73737333000000",0,MAS DE $100.000,1863,45,80.0,23.2875,41.4,PARTICULAR_SUBV,MAS DE $100.000,5,321.0,297.0,288.0,355.0
25964,ESCUELA ESP. PART. ACONCAGUA DE BATUCO,13302,LAMPA,3,2,"-33,237670000000000","-70,80743400000000",0,GRATUITO,142,10,7.0,20.285714285714285,14.2,PARTICULAR_SUBV,GRATUITO,0,,,,
25965,ESCUELA ESP. LAS BARRANCAS,13124,PUDAHUEL,3,2,"-33,437171999999990","-70,76931000000000",0,GRATUITO,94,7,8.0,11.75,13.428571428571429,PARTICULAR_SUBV,GRATUITO,0,,,,
25969,COLEGIO TERCER MILENIO,13125,QUILICURA,3,2,"-33,355564170000000","-70,73925187000000",0,$25.001 A $50.000,1038,24,43.0,24.13953488372093,43.25,PARTICULAR_SUBV,$25.001 A $50.000,3,,,276.0,288.0
25970,ESCUELA BAS. Y ESP. EDUCAR,13605,PENAFLOR,3,2,"-33,610654340000000","-70,87279211000001",0,GRATUITO,65,9,7.0,9.285714285714286,7.222222222222222,PARTICULAR_SUBV,GRATUITO,0,261.0,227.0,,
25971,ESCUELA ESP. ESTACION ACUARELA,13106,ESTACION CENTRAL,3,2,"-33,456400000000000","-70,69160500000000",0,GRATUITO,89,6,7.0,12.714285714285714,14.833333333333334,PARTICULAR_SUBV,GRATUITO,0,,,,
25972,ESCUELA ESP. DIVINO MAESTRO DE CERRILLOS,13102,CERRILLOS,3,2,"-33,496162000000000","-70,72793000000000",0,GRATUITO,105,8,4.0,26.25,13.125,PARTICULAR_SUBV,GRATUITO,0,,,,
25976,ESC. BASICA Nº 136 SAN SEBASTIAN DE PAINE,13404,PAINE,3,2,"-33,807365120000000","-70,73236432000000",0,GRATUITO,374,11,19.0,19.68421052631579,34.0,PARTICULAR_SUBV,GRATUITO,0,294.0,311.0,,
25977,COLEGIO DE AD. SANTA MARIA DEL TRABAJO DE EST,13106,ESTACION CENTRAL,3,2,"-33,465429999999990","-70,69069000000000",0,GRATUITO,83,2,9.0,9.22222222222222,41.5,PARTICULAR_SUBV,GRATUITO,0,,,,
25979,ESCUELA DE PARV. CIUDAD BEBE,13110,LA FLORIDA,3,2,"-33,566586000000000","-70,58864600000000",0,GRATUITO,19,0,1.0,19.0,,PARTICULAR_SUBV,GRATUITO,0,,,,
25982,CENTRO EDUCACIONAL DE ADULTOS PADRE ALBERTO HURTADO,13604,PADRE HURTADO,3,2,"-33,572291999999990","-70,81312600000000",0,GRATUITO,188,5,9.0,20.88888888888889,37.6,PARTICULAR_SUBV,GRATUITO,0,,,,
25983,ESCUELA DE PARVULOS TERESITA,13110,LA FLORIDA,3,2,"-33,541804999999990","-70,59556000000001",0,GRATUITO,28,1,2.0,14.0,28.0,PARTICULAR_SUBV,GRATUITO,0,,,,
25984,COLEGIO DREYSE BELSER,13605,PENAFLOR,3,2,"-33,599872470000000","-70,88204936000000",0,$25.001 A $50.000,368,14,25.0,14.72,26.285714285714285,PARTICULAR_SUBV,$25.001 A $50.000,3,249.0,246.0,246.0,230.0
25988,COLEGIO JUAN LUIS UNDURRAGA ANINAT,13125,QUILICURA,3,2,"-33,364773000000000","-70,75768972000000",0,GRATUITO,1601,42,104.0,15.39423076923077,38.11904761904762,PARTICULAR_SUBV,GRATUITO,0,269.0,249.0,215.0,241.0
25991,ESCUELA BAS. AMANKAY DE LAMPA,13302,LAMPA,3,2,"-33,238598709999990","-70,80914831000000",0,GRATUITO,665,18,34.0,19.558823529411764,36.94444444444444,PARTICULAR_SUBV,GRATUITO,0,289.0,289.0,,
25994,ESCUELA ESP. PABLO NERUDA DE LA FLORIDA,13110,LA FLORIDA,3,2,"-33,534160000000000","-70,58548999999999",0,GRATUITO,177,12,9.0,19.666666666666668,14.75,PARTICULAR_SUBV,GRATUITO,0,,,,
25995,CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA,13109,LA CISTERNA,3,2,"-33,543574399999990","-70,66104027999999",0,GRATUITO,549,16,32.0,17.15625,34.3125,PARTICULAR_SUBV,GRATUITO,0,,,207.0,213.0
25996,ESCUELA ESP. EL CARMEN,13403,CALERA DE TANGO,3,2,"-33,626934000000000","-70,77816000000000",0,GRATUITO,42,6,3.0,14.0,7.0,PARTICULAR_SUBV,GRATUITO,0,,,,
25997,ESCUELA ESP. KINCUIN,13401,SAN BERNARDO,3,2,"-33,597473000000000","-70,69855500000000",0,GRATUITO,147,10,8.0,18.375,14.7,PARTICULAR_SUBV,GRATUITO,0,,,,
25998,ESCUELA ESP. TU ESPERANZA,13121,PEDRO AGUIRRE CERDA,3,2,"-33,489370000000000","-70,66373400000001",0,$25.001 A $50.000,33,3,4.0,8.25,11.0,PARTICULAR_SUBV,$25.001 A $50.000,3,,,,
25999,COLEGIO ALICANTE DEL SOL,13201,PUENTE ALTO,3,2,"-33,595972650000000","-70,58664948000001",0,$50.001 A $100.000,3023,79,121.0,24.98347107438017,38.265822784810126,PARTICULAR_SUBV,$50.001 A $100.000,4,311.0,300.0,298.0,308.0
26000,ESCUELA ESP. SOL DE LA REINA,13113,LA REINA,3,2,"-33,462010000000000","-70,55381000000000",0,GRATUITO,106,12,9.0,11.77777777777778,8.833333333333334,PARTICULAR_SUBV,GRATUITO,0,,,,
26001,COLEGIO ALICANTE DE LA FLORIDA,13110,LA FLORIDA,3,2,"-33,535950550000000","-70,55599089000000",0,MAS DE $100.000,1632,42,59.0,27.661016949152543,38.85714285714285,PARTICULAR_SUBV,MAS DE $100.000,5,318.0,299.0,298.0,371.0
26003,ESC. ESPECIAL ELSA MATILDE ULRICH JARA,13301,COLINA,1,1,"-33,207962000000000","-70,67225999999999",0,GRATUITO,251,18,14.0,17.928571428571427,13.944444444444445,MUNICIPAL_CORP,GRATUITO,0,,,,
26004,ESCUELA ESP. RENACERES,13127,RECOLETA,3,2,"-33,408890000000000","-70,64416000000000",0,GRATUITO,75,6,5.0,15.0,12.5,PARTICULAR_SUBV,GRATUITO,0,,,,
26005,ESCUELA ESP. MI MUNDO EN PALABRAS,13117,LO PRADO,3,2,"-33,445526000000000","-70,71427000000000",0,GRATUITO,113,8,6.0,18.83333333333333,14.125,PARTICULAR_SUBV,GRATUITO,0,,,,
26006,COLEGIO ECOLOGICO PAINE,13404,PAINE,3,2,"-33,861884380000000","-70,75310598000000",0,GRATUITO,602,18,38.0,15.842105263157896,33.44444444444444,PARTICULAR_SUBV,GRATUITO,0,296.0,281.0,266.0,252.0
26012,COLEGIO BICENTENARIO MODERNO PAINE,13404,PAINE,3,2,"-33,805747030000000","-70,72592107000000",0,GRATUITO,956,24,49.0,19.51020408163265,39.833333333333336,PARTICULAR_SUBV,GRATUITO,0,251.0,238.0,233.0,235.0
26013,ESCUELA ESP.  JOSE MAZA FERNANDEZ,13112,LA PINTANA,3,2,"-33,622127999999990","-70,63713000000000",0,GRATUITO,89,8,6.0,14.833333333333334,11.125,PARTICULAR_SUBV,GRATUITO,0,,,,
26014,ESCUELA ESP. BILBAO,13605,PENAFLOR,3,2,"-33,607956000000000","-70,87913000000000",0,GRATUITO,58,4,3.0,19.33333333333333,14.5,PARTICULAR_SUBV,GRATUITO,0,,,,
26015,ESC.BASICA Y ESP.MARIA DE LOS ANGELES DE BUIN,13402,BUIN,3,2,"-33,714608120000000","-70,67967766000000",1,GRATUITO,202,12,10.0,20.2,16.833333333333332,PARTICULAR_SUBV,GRATUITO,0,267.0,231.0,,
26016,ESCUELA ESP. ESPERANZA DE EL BOSQUE,13105,EL BOSQUE,3,2,"-33,580173000000000","-70,67428600000000",0,GRATUITO,124,9,8.0,15.5,13.77777777777778,PARTICULAR_SUBV,GRATUITO,0,,,,
26017,ESCUELA BAS. KINGS SCHOOL,13401,SAN BERNARDO,3,2,"-33,621125409999990","-70,68900617000000",0,$50.001 A $100.000,606,14,30.0,20.2,43.285714285714285,PARTICULAR_SUBV,$50.001 A $100.000,4,275.0,265.0,269.0,273.0
26019,ESCUELA BASICA Y ESPECIAL N° 2078 GENESIS 2005,13122,PENALOLEN,3,2,"-33,503056000000000","-70,57281000000000",0,GRATUITO,246,11,23.0,10.695652173913045,22.363636363636363,PARTICULAR_SUBV,GRATUITO,0,248.0,234.0,,
26021,ESC. DE PARV. Y ESP. SAN PIO DE TALAGANTE,13601,TALAGANTE,3,2,"-33,654701000000000","-70,91018699999999",0,GRATUITO,261,18,14.0,18.642857142857142,14.5,PARTICULAR_SUBV,GRATUITO,0,,,,
26022,ESCUELA ESP. FERNANDA FRIAS RETAMAL,13127,RECOLETA,3,2,"-33,408850000000000","-70,64432499999999",0,GRATUITO,59,8,3.0,19.666666666666668,7.375,PARTICULAR_SUBV,GRATUITO,0,,,,
26025,COLEGIO SANTA BARBARA COLLEGE,13105,EL BOSQUE,3,2,"-33,575018870000000","-70,66321219000000",0,GRATUITO,516,14,26.0,19.846153846153847,36.85714285714285,PARTICULAR_SUBV,GRATUITO,0,257.0,250.0,,
26027,COLEGIO DE AD. INSTITUTO NUEVA IMAGEN,13605,PENAFLOR,3,2,"-33,605843000000000","-70,89175000000000",0,GRATUITO,52,3,9.0,5.777777777777778,17.333333333333332,PARTICULAR_SUBV,GRATUITO,0,,,,
26028,COLEGIO EMMANUEL HIGH SCHOOL,13110,LA FLORIDA,4,3,"-33,526775450000000","-70,58333077000000",0,MAS DE $100.000,405,17,27.0,15.0,23.823529411764707,PARTICULAR_PAGADO,MAS DE $100.000,5,300.0,262.0,270.0,285.0
26030,COLEGIO DE ADULTOS INSTITUTO NUEVO BILBAO,13123,PROVIDENCIA,4,3,"-33,439120000000000","-70,62688000000000",0,MAS DE $100.000,100,9,5.0,20.0,11.11111111111111,PARTICULAR_PAGADO,MAS DE $100.000,5,,,,
26031,ESCUELA DE PARV. MI PRIMERA AVENTURA,13118,MACUL,3,2,"-33,490969999999990","-70,61009000000000",0,$25.001 A $50.000,23,0,2.0,11.5,,PARTICULAR_SUBV,$25.001 A $50.000,3,,,,
26032,INSTITUTO DE EDUCACIÓN DE ADULTOS LA CASTRINA,13129,SAN JOAQUIN,3,2,"-33,516163000000000","-70,63319400000000",0,GRATUITO,19,2,6.0,3.1666666666666665,9.5,PARTICULAR_SUBV,GRATUITO,0,,,,
26033,COLEGIO  SAN CARLOS DE QUILICURA,13125,QUILICURA,3,2,"-33,357278320000000","-70,72664220000000",0,$50.001 A $100.000,1985,50,77.0,25.77922077922078,39.7,PARTICULAR_SUBV,$50.001 A $100.000,4,290.0,292.0,270.0,290.0
26035,ESCUELA PART. SAN JOSE DE LAMPA,13302,LAMPA,3,2,"-33,288258370000000","-70,87086537000000",0,GRATUITO,1176,30,92.0,12.782608695652174,39.2,PARTICULAR_SUBV,GRATUITO,0,293.0,297.0,270.0,314.0
26036,ESCUELA ESPECIAL N 2086 HOSPITAL CLINICO PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE,13101,SANTIAGO,3,2,"-33,442176480000000","-70,64025565999999",0,GRATUITO,24,10,6.0,4.0,2.4,PARTICULAR_SUBV,GRATUITO,0,,,,
26037,COLEGIO LO BARNECHEA BICENTENARIO,13115,LO BARNECHEA,2,1,"-33,364283100000000","-70,49902350000001",0,GRATUITO,962,42,107.0,8.990654205607477,22.904761904761905,MUNICIPAL_DAEM,GRATUITO,0,274.0,260.0,248.0,247.0
26044,ESCUELA BAS. Y ESP. LIKAN-RAY DE LA PINTANA,13112,LA PINTANA,3,2,"-33,612283759999990","-70,62682909999999",0,GRATUITO,439,18,33.0,13.303030303030305,24.38888888888889,PARTICULAR_SUBV,GRATUITO,0,259.0,245.0,,
26045,ESCUELA  SAN PEDRO VALLE GRANDE,13302,LAMPA,3,2,"-33,322045780000000","-70,74706347000000",0,$50.001 A $100.000,1014,26,38.0,26.68421052631579,39.0,PARTICULAR_SUBV,$50.001 A $100.000,4,265.0,269.0,241.0,243.0
26046,COLEGIO  MANQUECURA CIUDAD DE LOS VALLES,13124,PUDAHUEL,4,3,"-33,450623000000000","-70,84866000000000",0,MAS DE $100.000,1777,53,74.0,24.013513513513512,33.528301886792455,PARTICULAR_PAGADO,MAS DE $100.000,5,299.0,297.0,279.0,324.0
26047,ESCUELA DE PARV. PIN PON,13106,ESTACION CENTRAL,3,2,"-33,467440000000000","-70,69736000000000",0,GRATUITO,31,2,1.0,31.0,15.5,PARTICULAR_SUBV,GRATUITO,0,,,,
26053,COLEGIO ATENAS,13110,LA FLORIDA,3,2,"-33,522084999999990","-70,56177783000000",0,$50.001 A $100.000,1559,48,78.0,19.987179487179485,32.479166666666664,PARTICULAR_SUBV,$50.001 A $100.000,4,275.0,266.0,243.0,245.0
26054,COLEGIO DE ADULTOS INSTITUTO ROGERIANO,13201,PUENTE ALTO,3,2,"-33,580883000000000","-70,55911999999999",0,GRATUITO,284,8,12.0,23.666666666666668,35.5,PARTICULAR_SUBV,GRATUITO,0,,,,
